Ammonium_AMS,Chloride_AMS,ClFraction_AMS,Density_AMS,ETime_AMS,HtoC_AMS,NH4Fraction_AMS,Nitrate_AMS,NO3Fraction_AMS,OADensity_ams,OAFraction_AMS,OA_AMS,OtoC_AMS,RH_AMS,SO4Fraction_AMS,STime_AMS,Sulfate_AMS,Temp_AMS,TotalMass_AMS,Volume_ams,Rkappa_dis_51,Rkappa_dis_75,Rkappa_dis_94,Rkappa_dis_112,Rkappa_dis_142,Rkappa_dis_171,Rkappa_dis_222,Rkappa_mean_51,Rkappa_mean_75,Rkappa_mean_94,Rkappa_mean_112,Rkappa_mean_142,Rkappa_mean_171,Rkappa_mean_222,RKappa_median_51,RKappa_median_75,RKappa_median_94,RKappa_median_112,RKappa_median_142,RKappa_median_171,RKappa_median_222,Rkappa_sd_51,Rkappa_sd_75,Rkappa_sd_94,Rkappa_sd_112,Rkappa_sd_142,Rkappa_sd_171,Rkappa_sd_222,RSMPS_AMSVol,RSMPS_kappaVol,RSMPS_kappaVol_frac,RSMPS_TotVol
0.315989,0.0135592,0.00159016,1.52564,9/1/2014 23:00:00,1.48535,0.0370577,0.10744,0.0126,1.48803,0.833939,7.11095,0.812447,85.8698,0.114813,9/1/2014 22:00:00,0.979001,27.1292,8.52694,5.58908,,0.218396,,0.391868,0.784388,0.857663,0.18627,,0.140808,,0.129381,0.127318,0.177752,0.160812,,0.136519,,0.118178,0.101209,0.146665,0.151721,,0.0144845,,0.0141928,0.0163098,0.0379171,0.0150003,3.94744,1.82759,0.462982,4.27592
0.254873,0.00770674,0.0012928,1.52529,9/2/2014 00:00:00,1.48742,0.0427548,0.081052,0.0135964,1.48221,0.814344,4.85454,0.803277,95.3257,0.128012,9/1/2014 23:00:00,0.763115,25.0442,5.96128,3.9083,,0.304412,0.196336,0.637767,,0.480357,,,0.143712,0.19943,0.183747,,0.174647,,,0.13648,0.194712,0.157859,,0.155004,,,0.0155688,0.0209287,0.0265372,,0.0324877,,2.95496,1.4495,0.490531,3.1433
0.251117,0.00651716,0.00145135,1.5569,9/2/2014 01:00:00,1.46562,0.0559231,0.0934106,0.0208023,1.50807,0.771748,3.46546,0.835816,97.0911,0.150076,9/2/2014 00:00:00,0.673901,24.5722,4.49041,2.88419,0.179563,0.385858,0.668377,,0.712571,,0.578829,0.139675,0.12426,0.177163,,0.198625,,0.141508,0.136677,0.115126,0.151394,,0.170996,,0.119789,0.0147583,0.0128226,0.0240696,,0.0406021,,0.0245397,2.10418,1.05827,0.502938,2.24683
0.300347,0.0105303,0.00171509,1.5049,9/2/2014 02:00:00,1.51806,0.048918,0.177459,0.0289031,1.45552,0.803728,4.93473,0.774983,99.6806,0.116736,9/2/2014 01:00:00,0.716734,24.0893,6.1398,4.07987,0.225912,,0.659543,1.02369,1.04858,1.59538,0.775891,0.119317,,0.13214,0.116077,0.160607,0.134463,0.185753,0.11572,,0.110879,0.0851317,0.126305,0.0945771,0.155995,0.0119891,,0.0157009,0.0144044,0.0310359,0.0241342,0.0468617,3.49272,1.78254,0.510358,3.84868
0.274071,0.00795964,0.00146652,1.51332,9/2/2014 03:00:00,1.50953,0.050496,0.190342,0.0350693,1.46172,0.791907,4.29814,0.780674,100.008,0.121061,9/2/2014 02:00:00,0.657069,23.9315,5.42758,3.58655,,0.315391,,0.315439,0.994456,0.807434,0.608597,,0.12131,,0.114522,0.178978,0.146798,0.205837,,0.114853,,0.107032,0.146724,0.117586,0.179887,,0.012407,,0.0129363,0.033668,0.02715,0.0400644,2.95766,1.43626,0.485606,3.23264
0.296472,0.0102491,0.0018167,1.50138,9/2/2014 04:00:00,1.52377,0.0525511,0.231933,0.0411112,1.44621,0.787008,4.43998,0.761941,100.567,0.117512,9/2/2014 03:00:00,0.662957,23.8209,5.64159,3.75761,0.135962,0.389657,0.590482,0.949486,,1.4135,,0.117604,0.117954,0.153804,0.121842,,0.14246,,0.115846,0.109145,0.13304,0.0918254,,0.104062,,0.0120928,0.0122292,0.0199922,0.0149492,,0.029711,,3.11761,1.55866,0.499954,3.43149
0.283328,0.00947149,0.00166755,1.49758,9/2/2014 05:00:00,1.53059,0.0498827,0.215841,0.0380009,1.44391,0.793912,4.50933,0.762109,100.852,0.116537,9/2/2014 04:00:00,0.661915,23.5352,5.67989,3.7927,,0.36531,0.516776,0.783625,0.726883,,0.747916,0.123166,0.118508,0.124559,0.1176,0.128962,,0.200995,0.122568,0.11053,0.110292,0.0930206,0.104552,,0.172792,0.0126179,0.0124545,0.0141427,0.0153441,0.0172432,,0.0699314,3.14406,1.61594,0.513967,3.42759
0.253409,0.0084157,0.00171714,1.49987,9/2/2014 06:00:00,1.50867,0.0517057,0.165246,0.0337168,1.44739,0.796406,3.90318,0.754624,101.267,0.116455,9/2/2014 05:00:00,0.570744,23.4178,4.90099,3.26761,0.184314,,0.720531,,1.01511,,0.806142,0.136426,,0.109007,,0.11991,0.133942,0.130643,0.133388,,0.0887609,,0.0885539,0.13155,0.10265,0.0154386,,0.0122876,,0.0197385,0.0167772,0.0314063,2.83615,1.44467,0.509376,3.08248
0.262497,0.014852,0.0026885,1.50377,9/2/2014 07:00:00,1.50639,0.047517,0.15266,0.0276343,1.4556,0.807553,4.46115,0.767756,101.54,0.114607,9/2/2014 06:00:00,0.633125,23.7233,5.52429,3.67362,,0.526603,0.998485,1.03593,0.956242,0.606445,1.35887,,0.110947,0.0897644,0.110065,0.124346,0.0977679,0.150116,,0.0976045,0.0649331,0.0798318,0.0937731,0.0820317,0.112594,,0.0117445,0.00819449,0.0140726,0.0173467,0.0116152,0.0413461,3.43718,1.8519,0.538784,3.63036
0.222165,0.0172995,0.00305126,1.44403,9/2/2014 08:00:00,1.55543,0.0391851,0.141661,0.024986,1.3992,0.843285,4.78112,0.698568,101.55,0.0894928,9/2/2014 07:00:00,0.507392,23.4179,5.66964,3.92627,0.165917,0.543094,,0.641498,,1.00393,0.614945,0.115833,0.091749,,0.0717802,,0.10611,0.102418,0.113603,0.0801447,,0.0594967,,0.0771952,0.0848397,0.0126646,0.00902687,,0.00704635,,0.0150661,0.0189744,4.75203,3.06652,0.645307,4.87579
0.238169,0.015346,0.00289441,1.48901,9/2/2014 09:00:00,1.51697,0.0449211,0.123417,0.0232776,1.44278,0.821079,4.35332,0.751637,101.617,0.107828,9/2/2014 08:00:00,0.571696,23.152,5.30194,3.56071,0.138573,0.509515,,0.757014,0.553587,,,0.125579,0.100037,,0.084624,0.0849537,,,0.123658,0.088584,,0.0668096,0.0730058,,,0.014146,0.0109463,,0.00944105,0.00985297,,,2.94708,1.65043,0.560021,3.12136
0.265653,0.0217969,0.00296164,1.45368,9/2/2014 10:00:00,1.55246,0.0360954,0.11796,0.0160277,1.40917,0.840947,6.18916,0.714162,101.594,0.103968,9/2/2014 09:00:00,0.765178,23.1643,7.35974,5.06285,,0.494371,0.784864,,0.586187,0.584935,0.58953,,0.0805141,0.070023,,0.0733224,0.0815349,0.0991147,,0.0717138,0.0550169,,0.062159,0.0689466,0.0828732,,0.00747982,0.00594765,,0.00717996,0.00931813,0.0175011,5.14197,3.05608,0.594342,5.38147
0.264856,0.0261917,0.00399982,1.45369,9/2/2014 11:00:00,1.5608,0.0404472,0.139868,0.0213597,1.40798,0.836603,5.47825,0.717045,100.775,0.0975901,9/2/2014 10:00:00,0.63904,23.9829,6.5482,4.50453,,,,0.718077,0.829297,0.717846,,,,,0.0707637,0.0912129,0.0961283,,,,,0.0567106,0.0699694,0.0770742,,,,,0.00615509,0.0104556,0.0139398,,5.86184,3.66658,0.625499,6.08622
0.24684,0.0167978,0.00308617,1.5058,9/2/2014 12:00:00,1.51014,0.0453504,0.0949464,0.0174439,1.45661,0.802827,4.36974,0.771913,89.828,0.131293,9/2/2014 11:00:00,0.714619,27.3425,5.44295,3.61466,,0.343069,,0.407768,1.2325,0.20416,1.05462,,0.0812046,,0.123283,0.158406,0.154807,0.176438,,0.0762619,,0.112016,0.122454,0.147651,0.143532,,0.00818493,,0.0175912,0.0378954,0.0216365,0.0570403,2.9379,1.50332,0.511698,3.14893
0.199437,0.00752878,0.00155085,1.52941,9/2/2014 13:00:00,1.47865,0.0410819,0.0576968,0.0118849,1.48289,0.799396,3.88077,0.798797,80.778,0.146086,9/2/2014 12:00:00,0.709194,29.0654,4.85462,3.17417,,0.315283,0.563177,0.143047,,,,0.151372,0.122446,0.140017,0.171948,,,,0.15114,0.115932,0.121966,0.166553,,,,0.0174492,0.0148719,0.0227164,0.0228101,,,,1.97282,0.75551,0.382959,2.14582
0.212209,0.00715281,0.00144924,1.54794,9/2/2014 14:00:00,1.47098,0.042996,0.0455085,0.00922054,1.5012,0.786284,3.88074,0.826877,71.4882,0.160051,9/2/2014 13:00:00,0.789938,30.779,4.93555,3.18846,,,0.440982,,0.362981,,0.325004,,,0.154907,,0.228982,0.199251,0.233107,,,0.141225,,0.21218,0.197198,0.215356,,,0.0220923,,0.0386781,0.0214367,0.0439036,1.98358,0.642366,0.323841,2.23282
0.301649,0.0101874,0.00178374,1.5888,9/2/2014 15:00:00,1.44203,0.0528168,0.0639048,0.0111893,1.54005,0.74225,4.23917,0.878596,62.9248,0.19196,9/2/2014 14:00:00,1.09633,32.3004,5.71124,3.59468,,0.356333,,0.458389,0.625495,,0.514329,,0.162796,,0.201909,0.242797,0.21027,0.212687,,0.152284,,0.182103,0.221035,0.205006,0.189081,,0.0202867,,0.0353002,0.0513747,0.0250464,0.0326715,2.33358,0.684673,0.2934,2.66843
0.407108,0.0119286,0.00172894,1.62505,9/2/2014 16:00:00,1.40776,0.0590065,0.0938778,0.0136067,1.57967,0.710643,4.90299,0.928474,59.2938,0.215015,9/2/2014 15:00:00,1.48347,32.544,6.89937,4.24563,,0.365538,0.381281,0.222596,,,,,0.150683,0.228767,0.211486,,,,,0.140539,0.213588,0.202136,,,,,0.0191693,0.0373011,0.0253925,,,,2.7592,0.830893,0.301136,3.17879
0.483882,0.0112587,0.00126568,1.63208,9/2/2014 17:00:00,1.40118,0.0543972,0.154695,0.0173906,1.59367,0.734549,6.53407,0.950275,56.508,0.192398,9/2/2014 16:00:00,1.71145,33.3111,8.89535,5.4503,0.0692775,,0.775515,,1.05722,0.170158,0.32636,0.117083,,0.177083,,0.193074,0.250044,0.226039,0.116106,,0.148127,,0.163668,0.239996,0.208433,0.0120063,,0.0264604,,0.0381116,0.0375124,0.0390839,3.42403,1.15405,0.337045,3.86418
0.518291,0.0115697,0.0011984,1.63443,9/2/2014 18:00:00,1.39601,0.0536848,0.16025,0.0165988,1.59805,0.741716,7.16077,0.954811,53.254,0.186802,9/2/2014 17:00:00,1.80344,34.1517,9.65432,5.90684,,0.215877,0.541023,,0.117014,0.576095,0.542797,,0.147577,0.232439,,0.34241,0.221053,0.21216,,0.143155,0.210589,0.240524,0.333388,0.196979,0.187833,,0.0158386,0.0259,0.02,0.0349211,0.024255,0.0310051,3.57794,1.30034,0.363433,3.89838
0.704969,0.0131806,0.00105051,1.5876,9/2/2014 19:00:00,1.43825,0.0561872,0.288359,0.0229827,1.53901,0.744999,9.34736,0.874036,63.7352,0.174781,9/2/2014 18:00:00,2.19294,32.2589,12.5468,7.90302,0.258892,0.158892,,0.419784,,0.455198,,0.252005,0.209996,,0.144401,,0.283777,,0.242667,0.205782,,0.130739,,0.267744,,0.0248588,0.0210618,,0.0168777,,0.0424351,,5.6012,2.15388,0.38454,6.29404
0.637547,0.0171245,0.00114214,1.55913,9/2/2014 20:00:00,1.46817,0.0425222,0.301421,0.0201037,1.51787,0.799335,11.9847,0.85552,51.5765,0.136897,9/2/2014 19:00:00,2.05253,35.0428,14.9933,9.61643,,0.295283,0.431328,0.602796,0.740535,,,,0.140929,0.123208,0.112715,0.0972956,,,,0.134169,0.112645,0.0952516,0.0775182,,,,0.0147097,0.0119297,0.0122919,0.0102281,,,7.60954,3.19895,0.420386,8.38646
0.66567,0.0126833,0.000955643,1.58301,9/2/2014 21:00:00,1.45056,0.0501559,0.225579,0.0169966,1.5397,0.771272,10.2364,0.883905,55.095,0.16062,9/2/2014 20:00:00,2.13175,34.2004,13.272,8.38403,,0.354672,0.586696,,1.20979,1.13037,0.320367,,0.148361,0.170401,,0.174565,0.192224,0.218353,,0.138842,0.148322,,0.141336,0.163338,0.201263,,0.0148502,0.0203221,,0.0289951,0.0364881,0.0308023,6.17877,2.13822,0.34606,7.07681
0.732822,0.0177271,0.00106858,1.53686,9/2/2014 22:00:00,1.48872,0.0441739,0.307859,0.0185575,1.49195,0.800886,13.2863,0.821782,60.7467,0.135314,9/2/2014 21:00:00,2.24479,32.7007,16.5895,10.7944,,,0.462524,0.356867,1.20569,0.896625,1.34163,,,0.130702,0.111911,0.174644,0.0995001,0.141702,,,0.118158,0.103343,0.141422,0.0745791,0.103685,,,0.0145171,0.011903,0.033909,0.0097883,0.0210749,9.32541,3.89563,0.417744,10.3001
0.40574,0.0420774,0.0040614,1.44074,9/2/2014 23:00:00,1.54819,0.0391629,0.146182,0.0141098,1.38932,0.824491,8.54199,0.677307,74.9959,0.118175,9/2/2014 22:00:00,1.22433,29.0136,10.3603,7.19099,,0.313073,,0.543169,0.662304,,0.321374,,0.112969,,0.0920714,0.05572,,0.223332,,0.107026,,0.0795549,0.0457,0.0637599,0.206006,,0.0113673,,0.00945869,0.00548453,0.02,0.0282271,7.12299,2.54284,0.35699,7.83732
0.550577,0.0912924,0.00681913,1.42755,9/3/2014 00:00:00,1.57143,0.0411256,0.185917,0.0138872,1.37291,0.818634,10.9596,0.662583,81.6925,0.119534,9/2/2014 23:00:00,1.60028,27.8278,13.3877,9.37811,,0.505839,0.659777,0.753548,,1.01273,,,0.118917,0.0899767,0.110193,,0.162289,,,0.105496,0.0749344,0.0878043,,0.128431,,,0.0116167,0.00846855,0.0120626,,0.0275958,,9.26641,3.34608,0.361098,10.1411
0.562413,0.0365508,0.00306505,1.48836,9/3/2014 01:00:00,1.52379,0.0471624,0.181987,0.0152609,1.43573,0.800962,9.5515,0.743398,90.4167,0.133549,9/3/2014 00:00:00,1.59258,26.7416,11.925,8.0122,,0.491325,0.657966,0.338689,1.04745,,0.755855,,0.111133,0.0995371,0.0827031,0.130518,,0.182287,,0.0991262,0.0830392,0.0767853,0.0971666,,0.152718,,0.0109169,0.0101014,0.00835084,0.0166364,,0.0288184,7.87196,3.05487,0.388069,8.75789
0.646796,0.0433147,0.00234989,1.39062,9/3/2014 02:00:00,1.6057,0.0350897,0.272393,0.0147777,1.34546,0.85833,15.8213,0.63502,96.3986,0.0894529,9/3/2014 01:00:00,1.64885,25.9351,18.4326,13.2549,,,0.167465,,0.498817,0.451108,0.97982,,,0.10091,,0.0704535,0.077687,0.164149,,,0.0990192,,0.0618591,0.0691798,0.130581,,,0.00999163,,0.00704296,0.00792346,0.0279509,12.5389,5.51594,0.439908,13.3004
0.730229,0.07133,0.00258478,1.34251,9/3/2014 03:00:00,1.64557,0.0264612,0.466076,0.0168892,1.30456,0.887796,24.4998,0.58757,96.4018,0.0662688,9/3/2014 02:00:00,1.82877,25.6038,27.5962,20.5557,,0.401083,0.443011,0.311967,0.0704344,0.50081,0.336327,,0.0868725,0.0685056,0.0640801,0.0645854,0.065695,0.0800613,,0.0800747,0.0623613,0.0599457,0.0629283,0.0574337,0.0730274,,0.00814467,0.00651491,0.00619399,0.00632833,0.00629242,0.00840396,20.294,9.11115,0.448957,21.6003
0.593397,0.0296226,0.00183753,1.41581,9/3/2014 04:00:00,1.59017,0.0368092,0.222879,0.0138255,1.36929,0.847948,13.6697,0.66701,98.5228,0.0995793,9/3/2014 03:00:00,1.60531,25.0682,16.1209,11.3863,,0.557951,,0.492229,,1.01606,0.760306,,0.0873198,,0.0637069,,0.0825694,0.0659703,,0.0758041,,0.0561421,,0.05848,0.051203,,0.00788372,,0.00601612,,0.00839638,0.00854598,11.6712,5.09685,0.436703,12.2897
0.547102,0.0287005,0.00195006,1.44,9/3/2014 05:00:00,1.56947,0.0371729,0.221893,0.0150766,1.39319,0.839405,12.3542,0.696375,99.3801,0.106395,9/3/2014 04:00:00,1.5659,24.4392,14.7178,10.2206,,0.663741,,0.807184,0.947461,,,,0.088687,,0.0699309,0.0709434,,,,0.0735887,,0.0538547,0.0513663,,,,0.00798055,,0.00616095,0.00642017,,,10.6628,4.57649,0.429204,11.5588
0.565997,0.025264,0.00190754,1.45198,9/3/2014 06:00:00,1.56068,0.0427352,0.191066,0.0144263,1.40301,0.828726,10.9759,0.708294,100.496,0.112205,9/3/2014 05:00:00,1.48607,24.0429,13.2443,9.12151,,0.682187,,,1.06119,1.17743,,,0.0879202,,,0.0692038,0.0798343,,,0.0723628,,,0.0477518,0.0532221,,,0.00802676,,,0.00649144,0.0082226,,10.1247,4.39955,0.434537,10.8235
0.555044,0.0242196,0.00196818,1.47309,9/3/2014 07:00:00,1.53978,0.0451049,0.190639,0.015492,1.42361,0.818626,10.0737,0.731842,100.548,0.118809,9/3/2014 06:00:00,1.46202,23.9178,12.3056,8.35363,,,,0.661799,1.07448,1.3767,1.08593,,,,0.0678029,0.0827805,0.0913772,0.116308,,,,0.0556966,0.0574847,0.058578,0.0835637,,,,0.00657146,0.00848393,0.0101214,0.0210251,9.03096,3.82687,0.423749,9.75463
0.569522,0.0267781,0.00223841,1.47781,9/3/2014 08:00:00,1.53841,0.047607,0.223227,0.0186598,1.42542,0.807373,9.65859,0.734185,100.657,0.124122,9/3/2014 07:00:00,1.48487,23.3808,11.963,8.09508,,0.535031,,0.671003,0.846523,1.48648,0.943543,,0.0888706,,0.0668336,0.0744836,0.0906272,0.12144,,0.0778836,,0.0546764,0.0563921,0.056503,0.0910612,,0.00873425,,0.00676265,0.00752484,0.00973505,0.0228913,9.19092,3.80354,0.413837,10.12
0.565681,0.0231573,0.00206207,1.48015,9/3/2014 09:00:00,1.53474,0.0503717,0.184087,0.0163923,1.42706,0.804261,9.03197,0.734834,101.216,0.126913,9/3/2014 08:00:00,1.42525,23.2525,11.2301,7.58719,,0.619869,,0.912967,,1.63144,,,0.0964558,,0.0766265,,0.0890644,,,0.0816069,,0.0564784,,0.0536041,,,0.00935534,,0.00723551,,0.00930929,,8.63487,3.55961,0.412237,9.40623
0.550214,0.0353503,0.00296629,1.45302,9/3/2014 10:00:00,1.56048,0.0461692,0.240554,0.0201852,1.4008,0.818102,9.7496,0.704331,101.426,0.112578,9/3/2014 09:00:00,1.34163,23.0819,11.9173,8.20177,,0.60401,,0.673782,1.27543,,1.61935,,0.0786663,,0.0613451,0.0781406,,0.0973902,,0.0669599,,0.050115,0.0503761,,0.0601422,,0.00709182,,0.00566197,0.00757733,,0.0163497,10.586,4.55365,0.430158,11.4805
0.71238,0.0868724,0.00447244,1.39448,9/3/2014 11:00:00,1.61656,0.0366754,0.524089,0.0269816,1.34678,0.849292,16.4966,0.643246,99.9943,0.0825788,9/3/2014 10:00:00,1.604,23.8117,19.4239,13.9292,,,0.58818,,0.164509,1.04427,1.30748,,,0.0762021,,0.0665962,0.0677781,0.0776123,,,0.0654371,,0.0642173,0.0469608,0.0492496,,,0.00693243,,0.0065213,0.0058784,0.00873534,17.644,7.54961,0.427886,18.7652
0.891739,0.137534,0.00519718,1.39418,9/3/2014 12:00:00,1.62039,0.0336974,0.918164,0.0346959,1.34799,0.853153,22.5771,0.647416,85.8228,0.0732566,9/3/2014 11:00:00,1.9386,27.26,26.4632,18.9812,,0.244439,0.667451,0.485752,0.822766,0.486985,0.917805,,0.112162,0.0888242,0.0731194,0.0777175,0.0704943,0.0891611,,0.108134,0.0737199,0.0645966,0.0595021,0.0619538,0.0654341,,0.0110243,0.00797997,0.00682683,0.00738224,0.00706525,0.0108168,17.5652,7.63679,0.434768,18.6631
0.686032,0.0413226,0.00250981,1.4727,9/3/2014 13:00:00,1.54498,0.0416675,0.438844,0.0266541,1.4214,0.812839,13.3829,0.731104,76.5868,0.116329,9/3/2014 12:00:00,1.9153,29.1281,16.4644,11.1797,,,,0.964278,,1.16737,0.814999,,,,0.0951844,,0.155855,0.186598,,,,0.0695722,,0.120085,0.156387,,,,0.00937879,,0.0311513,0.0409311,11.4658,4.89861,0.427235,12.4122
0.587049,0.0155848,0.00177161,1.59093,9/3/2014 14:00:00,1.43757,0.0667331,0.241571,0.0274607,1.5287,0.688844,6.05974,0.854541,65.2545,0.21519,9/3/2014 13:00:00,1.89302,31.1796,8.79697,5.52946,,0.428262,0.81098,0.607243,,,,,0.116283,0.0896663,0.118673,0.347086,,,,0.106178,0.0699313,0.100205,0.343878,,,,0.0120522,0.00878339,0.0153197,0.0372776,,,4.79065,1.75849,0.367067,5.43204
0.616891,0.0139575,0.00155155,1.59981,9/3/2014 15:00:00,1.43207,0.0685752,0.324573,0.0360804,1.53454,0.666965,5.9999,0.861479,60.073,0.226828,9/3/2014 14:00:00,2.0405,32.1658,8.99583,5.62308,,0.191498,0.510668,,1.03483,0.591215,0.371808,,0.158212,0.128261,,0.189989,0.265849,0.210595,,0.154194,0.113858,,0.159668,0.248974,0.191824,,0.0161362,0.0135348,,0.040192,0.0469448,0.0296966,4.65945,1.72567,0.37036,5.2097
0.623049,0.0119981,0.00123456,1.59803,9/3/2014 16:00:00,1.43052,0.0641093,0.33591,0.0345638,1.53868,0.691064,6.71614,0.868037,57.27,0.209028,9/3/2014 15:00:00,2.03145,32.786,9.71855,6.08158,,,0.368189,0.527167,0.721873,0.907192,1.32405,,,0.153204,0.142532,0.235958,0.230286,0.210978,,,0.143119,0.124382,0.213898,0.211338,0.197062,,,0.0166772,0.0158345,0.0366519,0.049445,0.0708986,4.35896,1.60601,0.368438,4.90012
0.606698,0.012995,0.00130806,1.61193,9/3/2014 17:00:00,1.42175,0.0610697,0.289286,0.0291193,1.56109,0.706199,7.01575,0.903567,55.1408,0.202304,9/3/2014 16:00:00,2.00979,33.2128,9.93452,6.16313,0.210757,,,0.447145,1.07962,0.314834,0.225456,0.163048,,,0.169695,0.231513,0.241402,0.260948,0.158627,,,0.152575,0.220634,0.225728,0.246023,0.0166788,,,0.0199744,0.0501299,0.0354807,0.0429394,4.65588,1.74241,0.374238,5.25813
0.652126,0.0147837,0.00140534,1.61346,9/3/2014 18:00:00,1.42741,0.0619913,0.271452,0.0258044,1.56367,0.708395,7.45206,0.912473,53.4893,0.202404,9/3/2014 17:00:00,2.12921,33.5714,10.5196,6.51992,0.401829,0.215594,0.472718,0.763306,,0.963404,,0.169918,0.173842,0.163776,0.162662,,0.212772,,0.156947,0.168643,0.147754,0.13384,,0.188322,,0.019785,0.0177899,0.0183818,0.0205948,,0.0466507,,4.74473,1.69566,0.357377,5.26222
0.586823,0.0153299,0.00152392,1.60557,9/3/2014 19:00:00,1.43565,0.058335,0.215386,0.0214112,1.55699,0.723813,7.28122,0.905785,52.1978,0.194917,9/3/2014 18:00:00,1.96077,34.2509,10.0595,6.26539,,0.327358,0.0420811,,1.17586,,,,0.151342,0.214702,,0.178858,,0.249384,,0.142797,0.213396,,0.146517,,0.24234,,0.0166231,0.0218654,,0.0345073,,0.0307863,4.60743,1.67564,0.363681,5.09818
0.562192,0.0133262,0.00140216,1.60588,9/3/2014 20:00:00,1.43363,0.059153,0.216119,0.0227397,1.55651,0.720262,6.84539,0.903442,53.2107,0.196443,9/3/2014 19:00:00,1.867,33.4318,9.50403,5.91827,,,0.481454,0.472094,0.967733,0.796893,0.370579,,,0.14525,0.140481,0.162728,0.231888,0.204681,,,0.130467,0.124935,0.129552,0.210306,0.186234,,,0.0162383,0.017348,0.0278238,0.0373009,0.0243098,4.48173,1.52693,0.340701,5.10086
0.621815,0.0144054,0.00133844,1.58343,9/3/2014 21:00:00,1.45694,0.0577741,0.256693,0.0238498,1.53114,0.734554,7.90591,0.872401,54.8822,0.182484,9/3/2014 20:00:00,1.96405,32.997,10.7629,6.7972,,0.355018,,0.568792,1.00582,0.711602,,,0.157354,,0.131022,0.191221,0.259665,0.253912,,0.147247,,0.112459,0.161056,0.245431,0.247423,,0.0162122,,0.0163154,0.034387,0.0408976,0.0283297,4.86699,1.59207,0.327117,5.4917
,,,,9/3/2014 22:00:00,,,,,,,,,54.2332,,9/3/2014 21:00:00,,32.7036,,,,0.373992,0.459739,0.613887,,1.29757,0.289054,,0.158315,0.130382,0.129755,,0.241217,0.229282,,0.147271,0.117989,0.109537,,0.254772,0.212963,,0.0177664,0.0140871,0.0179403,,0.0567817,0.0266607,,,,
,,,,9/3/2014 23:00:00,,,,,,,,,70.971,,9/3/2014 22:00:00,,28.5537,,,,0.622788,0.732116,0.719712,1.2352,,,,0.147615,0.115486,0.110366,0.170988,,,,0.125876,0.0937933,0.0890825,0.137031,,,,0.0159188,0.0128427,0.0126107,0.0308184,,,,,,
0.487891,0.0185999,0.00209631,1.55403,9/4/2014 00:00:00,1.4638,0.054988,0.171013,0.0192741,1.49973,0.753789,6.68814,0.819425,80.5114,0.169853,9/3/2014 23:00:00,1.50705,26.794,8.87269,5.70949,,0.814787,1.00098,,0.870228,0.914534,,,0.126169,0.109598,,0.14015,0.22575,0.246819,,0.0998903,0.0806925,,0.109971,0.205087,0.239785,,0.0127069,0.0112065,,0.0338909,0.0515175,0.0351111,4.60062,1.78677,0.388377,5.042
0.475658,0.0344477,0.00374045,1.51982,9/4/2014 01:00:00,1.49348,0.0516485,0.176701,0.0191868,1.46206,0.766145,7.05582,0.771086,91.5972,0.15928,9/4/2014 00:00:00,1.46689,25.4181,9.20951,6.0596,,,0.876086,0.953905,1.03433,1.13634,,,,0.104125,0.106462,0.132575,0.160153,,,,0.0796417,0.0788675,0.0992906,0.124951,,,,0.0105048,0.012093,0.0185386,0.0278762,,5.33322,2.11549,0.396662,5.88016
0.499642,0.0416132,0.00394625,1.47645,9/4/2014 02:00:00,1.53586,0.047382,0.185888,0.0176281,1.41752,0.787389,8.30301,0.718805,93.8627,0.143655,9/4/2014 01:00:00,1.51484,24.8562,10.545,7.14214,,0.569394,,0.595828,1.21567,1.35221,1.72726,,0.111157,,0.0941352,0.126232,0.114077,0.180417,,0.0961275,,0.079631,0.0903193,0.077461,0.155954,,0.0108296,,0.0104971,0.0173053,0.0170098,0.0697796,6.50518,2.60502,0.400453,7.01037
0.482726,0.0243005,0.00229234,1.48067,9/4/2014 03:00:00,1.53283,0.045537,0.166783,0.0157331,1.42542,0.797293,8.45189,0.730804,96.7434,0.139145,9/4/2014 02:00:00,1.47504,24.2817,10.6007,7.15941,,0.319881,0.87304,0.665183,,,,,0.08995,0.0833495,0.0772527,,,,,0.0850535,0.0631722,0.0633964,,,,,0.00881018,0.00722269,0.00736442,,,,6.60747,2.81238,0.425637,7.13404
0.480757,0.0219341,0.00212663,1.46797,9/4/2014 04:00:00,1.54231,0.046612,0.14,0.0135737,1.41294,0.804019,8.29268,0.714674,99.04,0.133669,9/4/2014 03:00:00,1.37866,23.7572,10.314,7.02606,,0.522142,0.779347,,1.21321,,1.29049,,0.0855976,0.0791065,,0.0807676,,0.110709,,0.0754061,0.0623962,,0.0533373,,0.0752818,,0.00815385,0.00736894,,0.00848005,,0.0265415,6.89092,3.03839,0.440927,7.35298
0.478962,0.0218192,0.00202658,1.46448,9/4/2014 05:00:00,1.54752,0.0444864,0.145489,0.0135131,1.41035,0.808294,8.70249,0.713278,100.015,0.13168,9/4/2014 04:00:00,1.41773,23.4698,10.7665,7.35177,,,0.817542,0.655224,0.71144,1.35156,1.34308,,,0.0723547,0.0677286,0.0776215,0.0914364,0.149621,,,0.0560259,0.055796,0.0623731,0.0589963,0.112122,,,0.00636241,0.00679653,0.00806251,0.011332,0.041496,7.5158,3.33458,0.443676,8.08264
